k_max,alfa,lamda,f,obj1_cdor_dist_to_0.1,obj2_wdor,obj3_caer_dist_to_0.1,obj4_waer,obj5_time
2,0.7893729429292703,0.9630999596902164,1.17056129170046,1.0,1.0,1.0,1.0,1000.0
10,0.6617476456793041,0.5566210239102912,1.1158082156475237,1.0,1.0,1.0,1.0,1000.0
10,0.7893729429292703,0.886912305778113,1.402020158350037,1.0,1.0,1.0,1.0,1000.0
7,0.8045341639809603,0.5233370371124949,0.8640144278473694,1.0,1.0,1.0,1.0,1000.0
5,0.6059698333291186,0.5566210239102912,1.3384014301154696,1.0,1.0,1.0,1.0,1000.0
5,0.6617476456793041,0.8201867100709567,1.3744432699660298,1.0,1.0,1.0,1.0,1000.0
2,0.4357875520744998,0.2150084207357387,1.4835210735533186,1.0,1.0,1.0,1.0,1000.0
7,0.6929967716308676,0.5907377401877264,1.306304428106308,1.0,1.0,1.0,1.0,1000.0
9,0.4240960893465554,0.2731232151701415,1.0715527413293309,1.0,1.0,1.0,1.0,1000.0
9,0.7161045602017285,0.3508634185312014,0.8832513532177918,1.0,1.0,1.0,1.0,1000.0
5,0.3092264566010291,0.6160963606538774,0.7507807618411572,1.0,1.0,1.0,1.0,1000.0
5,0.3092264566010291,0.9630999596902164,0.6120702635945241,1.0,1.0,1.0,1.0,1000.0
2,0.729526428894364,0.9630999596902164,0.6120702635945241,1.0,1.0,1.0,1.0,1000.0
3,0.8058518665906785,0.4073130298655805,0.7316996433466908,1.0,1.0,1.0,1.0,1000.0
7,0.3774470636036217,0.31251106640355586,0.5238580791407822,1.0,1.0,1.0,1.0,1000.0
6,0.10763587095656493,0.7108263216239078,1.2506777942540106,1.0,1.0,1.0,1.0,1000.0
7,0.49496125322042017,0.5002277096077271,0.7507807618411572,1.0,1.0,1.0,1.0,1000.0
5,0.949222865645018,0.15434633851517643,1.376677204325136,1.0,1.0,1.0,1.0,1000.0
5,0.2331746504829319,0.6369001003612935,1.0485610993776755,1.0,1.0,1.0,1.0,1000.0
7,0.8045341639809603,0.6160963606538774,0.8640144278473694,1.0,1.0,1.0,1.0,1000.0
3,0.2874222040220179,0.18979577807949188,0.6817600783004253,1.0,1.0,1.0,1.0,1000.0
5,0.2362780978808964,0.6276046993002327,0.8442010055367947,1.0,1.0,1.0,1.0,1000.0
7,0.21566350442560903,0.5591500241994967,0.8596914037964013,1.0,1.0,1.0,1.0,1000.0
2,0.729526428894364,0.9359925990742302,1.0813410072119911,1.0,1.0,1.0,1.0,1000.0
2,0.503039675277236,0.8872867372131706,0.9820562247461908,1.0,1.0,1.0,1.0,1000.0
4,0.45098573665364905,0.7108263216239078,0.9820562247461908,1.0,1.0,1.0,1.0,1000.0
10,0.6109345633782198,0.9282973952727359,1.2237729538720183,1.0,1.0,1.0,1.0,1000.0
5,0.633376819564449,0.21738051647662848,1.4159448117309812,1.0,1.0,1.0,1.0,1000.0
3,0.4060987005122286,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.9772232780583946,0.327227359822328,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.7227327246792422,0.8919804264634432,1.4869136550287956,1.0,1.0,1.0,1.0,1000.0
8,0.1477582896886626,0.6707614680768186,1.1438887183877269,1.0,1.0,1.0,1.0,1000.0
9,0.4645581533828026,0.9755950089287692,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.42417693110401544,0.8690040412653038,1.404201770847775,1.0,1.0,1.0,1.0,1000.0
9,0.60298434984047,0.7906766839867353,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
5,0.633376819564449,0.29001248530803847,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
3,0.14056912907682384,0.823426903355422,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
3,0.60298434984047,0.7906766839867353,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
7,0.6631482736972486,0.7906766839867353,1.2581071285095362,1.0,1.0,1.0,1.0,1000.0
4,0.8909799943042375,0.1877088787577895,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
4,0.7287542832983567,0.4781489789059712,1.0417659424595236,1.0,1.0,1.0,1.0,1000.0
2,0.6352745640795046,0.9281409575859569,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
9,0.3087298048390045,0.23646013871759752,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
9,0.6631482736972486,0.3260100503651232,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
7,0.525958235408261,0.8210448186032131,1.35394248842268,1.0,1.0,1.0,1.0,1000.0
2,0.9669750223476317,0.4498061831286666,0.7180197304852177,1.0,1.0,1.0,1.0,1000.0
2,0.17195350455521946,0.4498061831286666,0.7180197304852177,1.0,1.0,1.0,1.0,1000.0
9,0.42417693110401544,0.7906766839867353,0.8971345770289609,1.0,1.0,1.0,1.0,1000.0
7,0.9772232780583946,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
6,0.5957662969292311,0.8210448186032131,1.35394248842268,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.4498061831286666,1.3617073623671325,1.0,1.0,1.0,1.0,1000.0
9,0.7424353181567793,0.29001248530803847,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.3087298048390045,0.9755950089287692,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
6,0.525958235408261,0.8210448186032131,1.35394248842268,1.0,1.0,1.0,1.0,1000.0
3,0.13977105501658904,0.6530792756786278,0.5449402434960362,1.0,1.0,1.0,1.0,1000.0
8,0.1477582896886626,0.9132483536203079,1.1438887183877269,1.0,1.0,1.0,1.0,1000.0
7,0.6631482736972486,0.22449344327296067,1.3617073623671325,1.0,1.0,1.0,1.0,1000.0
3,0.7424353181567793,0.9755950089287692,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.6631482736972486,0.2667214407131343,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
9,0.4060987005122286,0.6302828317058271,1.0790764190210558,1.0,1.0,1.0,1.0,1000.0
7,0.7287542832983567,0.7906766839867353,1.2581071285095362,1.0,1.0,1.0,1.0,1000.0
7,0.60298434984047,0.7906766839867353,1.2581071285095362,1.0,1.0,1.0,1.0,1000.0
9,0.6631482736972486,0.9033706737039668,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
5,0.4554670636006696,0.8208178938867055,1.4159448117309812,1.0,1.0,1.0,1.0,1000.0
5,0.7424353181567793,0.29001248530803847,1.2789725856978318,1.0,1.0,1.0,1.0,1000.0
3,0.7424353181567793,0.327227359822328,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
7,0.9542341604857019,0.6646998572836551,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.9069104484856437,0.29001248530803847,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
7,0.43886490653617793,0.47368930942349385,1.0799652137970654,1.0,1.0,1.0,1.0,1000.0
9,0.3334186128952069,0.29001248530803847,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.7424353181567793,0.9755950089287692,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
3,0.14056912907682384,0.9132483536203079,1.361664716459667,1.0,1.0,1.0,1.0,1000.0
8,0.3334186128952069,0.27764637078557747,1.4956448355104628,1.0,1.0,1.0,1.0,1000.0
9,0.5182487160840545,0.6707614680768186,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.4060987005122286,0.7074346575899795,1.0790764190210558,1.0,1.0,1.0,1.0,1000.0
9,0.3334186128952069,0.823426903355422,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.9772232780583946,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
6,0.42417693110401544,0.7906766839867353,1.0740227352895624,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.7906766839867353,1.011325743265501,1.0,1.0,1.0,1.0,1000.0
4,0.17195350455521946,0.4498061831286666,0.7180197304852177,1.0,1.0,1.0,1.0,1000.0
5,0.42417693110401544,0.22449344327296067,1.3617073623671325,1.0,1.0,1.0,1.0,1000.0
2,0.8707605097570801,0.9918906803819336,1.2942344048210355,1.0,1.0,1.0,1.0,1000.0
5,0.9069104484856437,0.6845850924272817,0.6332684163755216,1.0,1.0,1.0,1.0,1000.0
2,0.43886490653617793,0.29001248530803847,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
8,0.5143686695613143,0.9132483536203079,1.1438887183877269,1.0,1.0,1.0,1.0,1000.0
7,0.42417693110401544,0.4791451525892958,1.018397620274588,1.0,1.0,1.0,1.0,1000.0
9,0.3435398929009218,0.8083062440814628,1.4869136550287956,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.7074346575899795,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.29001248530803847,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.5387512085269874,0.15523131278647084,0.7208031728665059,1.0,1.0,1.0,1.0,1000.0
2,0.9669750223476317,0.3260100503651232,0.9563121296363792,1.0,1.0,1.0,1.0,1000.0
8,0.42417693110401544,0.29001248530803847,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.3334186128952069,0.27764637078557747,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
9,0.9772232780583946,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
6,0.4790336613097689,0.8501294079965326,1.3677790339277225,1.0,1.0,1.0,1.0,1000.0
4,0.7102572507538711,0.823426903355422,0.7386951768978419,1.0,1.0,1.0,1.0,1000.0
7,0.60298434984047,0.2667214407131343,1.2581071285095362,1.0,1.0,1.0,1.0,1000.0
9,0.6553584212150624,0.9033706737039668,0.8876085856119504,1.0,1.0,1.0,1.0,1000.0
3,0.7424353181567793,0.9755950089287692,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
6,0.24057909191220825,0.43944430719602523,1.2722734124441208,1.0,1.0,1.0,1.0,1000.0
9,0.9542341604857019,0.7074346575899795,0.9104618273459089,1.0,1.0,1.0,1.0,1000.0
10,0.525958235408261,0.8210448186032131,1.1229265100250914,1.0,1.0,1.0,1.0,1000.0
2,0.43886490653617793,0.6845850924272817,0.6332684163755216,1.0,1.0,1.0,1.0,1000.0
3,0.14056912907682384,0.327227359822328,1.361664716459667,1.0,1.0,1.0,1.0,1000.0
9,0.6305326761060969,0.8919804264634432,1.4869136550287956,1.0,1.0,1.0,1.0,1000.0
7,0.9542341604857019,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
5,0.5196253867270371,0.852584510703599,1.07483528691222,1.0,1.0,1.0,1.0,1000.0
6,0.37036357602903036,0.34308168758192825,1.0899020438759104,1.0,1.0,1.0,1.0,1000.0
7,0.31237325144464984,0.4498061831286666,1.2909168963905508,1.0,1.0,1.0,1.0,1000.0
6,0.9295898601462688,0.15711451943070642,1.3234987625535808,1.0,1.0,1.0,1.0,1000.0
4,0.4645581533828026,0.6845850924272817,0.5970223926144964,1.0,1.0,1.0,1.0,1000.0
9,0.3334186128952069,0.27764637078557747,1.4956448355104628,1.0,1.0,1.0,1.0,1000.0
9,0.4060987005122286,0.7906766839867353,1.0790764190210558,1.0,1.0,1.0,1.0,1000.0
5,0.4554670636006696,0.8208178938867055,0.9446210560507606,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.29001248530803847,1.3316079302733543,1.0,1.0,1.0,1.0,1000.0
9,0.9772232780583946,0.8690040412653038,1.404201770847775,1.0,1.0,1.0,1.0,1000.0
2,0.42417693110401544,0.22449344327296067,0.5018086497263792,1.0,1.0,1.0,1.0,1000.0
6,0.9772232780583946,0.327227359822328,1.0196720244212747,1.0,1.0,1.0,1.0,1000.0
3,0.4060987005122286,0.7906766839867353,1.011325743265501,1.0,1.0,1.0,1.0,1000.0
5,0.9069104484856437,0.6845850924272817,1.0769534040194515,1.0,1.0,1.0,1.0,1000.0
3,0.42417693110401544,0.22449344327296067,1.3617073623671325,1.0,1.0,1.0,1.0,1000.0
7,0.5196253867270371,0.594668050324305,0.8971345770289609,1.0,1.0,1.0,1.0,1000.0
4,0.7287542832983567,0.4477602007079726,1.0417659424595236,1.0,1.0,1.0,1.0,1000.0
6,0.40721739167619564,0.327227359822328,1.0196720244212747,1.0,1.0,1.0,1.0,1000.0
8,0.1477582896886626,0.6646998572836551,1.3617073623671325,1.0,1.0,1.0,1.0,1000.0
8,0.6305326761060969,0.4791451525892958,1.018397620274588,1.0,1.0,1.0,1.0,1000.0
2,0.9669750223476317,0.3260100503651232,0.5717751409954545,1.0,1.0,1.0,1.0,1000.0
5,0.37296872729695907,0.7490952145788998,0.9788783949238976,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.27227368432786536,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.4850532378848077,0.7766826434414502,1.0,1.0,1.0,1.0,1000.0
7,0.9795695321176093,0.941122676877571,0.8513751084449047,1.0,1.0,1.0,1.0,1000.0
6,0.2641613343786591,0.4704079995253756,0.616824352532782,1.0,1.0,1.0,1.0,1000.0
2,0.42699235260723134,0.5763174277813484,1.2983535817663587,1.0,1.0,1.0,1.0,1000.0
5,0.6826920911697325,0.23761866463508816,0.9393267704676735,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.6600872274185196,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
6,0.5916070397317473,0.6243985654723107,0.5593395237789243,1.0,1.0,1.0,1.0,1000.0
8,0.5916070397317473,0.6243985654723107,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
7,0.5357725877823983,0.3208970611546872,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
2,0.42699235260723134,0.8259871120320911,1.3959277791118225,1.0,1.0,1.0,1.0,1000.0
10,0.8460280439005775,0.8259871120320911,0.7766826434414502,1.0,1.0,1.0,1.0,1000.0
7,0.15979462244745482,0.9221786371052529,0.7919416693774372,1.0,1.0,1.0,1.0,1000.0
6,0.2997353581212859,0.25914772934762714,0.805111596432739,1.0,1.0,1.0,1.0,1000.0
4,0.8460280439005775,0.8259871120320911,1.3004478385429663,1.0,1.0,1.0,1.0,1000.0
6,0.2997353581212859,0.5830120073573322,0.805111596432739,1.0,1.0,1.0,1.0,1000.0
5,0.6826920911697325,0.23761866463508816,0.5181875252933075,1.0,1.0,1.0,1.0,1000.0
6,0.9664796956692407,0.6389286999824065,1.1519226015391029,1.0,1.0,1.0,1.0,1000.0
10,0.8333435541241634,0.5752215034791395,0.7766826434414502,1.0,1.0,1.0,1.0,1000.0
7,0.7074700210895166,0.36067662286965574,0.9963904401241285,1.0,1.0,1.0,1.0,1000.0
10,0.8564164114759949,0.10649020089196602,0.7766826434414502,1.0,1.0,1.0,1.0,1000.0
6,0.42699235260723134,0.23761866463508816,1.1519226015391029,1.0,1.0,1.0,1.0,1000.0
4,0.2641613343786591,0.27227368432786536,1.367321653156688,1.0,1.0,1.0,1.0,1000.0
9,0.38950850791786673,0.963880832451656,1.1519226015391029,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.16102107568362586,0.6680346963063973,1.0,1.0,1.0,1.0,1000.0
7,0.17804642737142967,0.6452666953478918,1.0653442004088758,1.0,1.0,1.0,1.0,1000.0
10,0.9664796956692407,0.6389286999824065,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
9,0.38950850791786673,0.8868584368120026,1.4858959739065667,1.0,1.0,1.0,1.0,1000.0
6,0.38950850791786673,0.25914772934762714,0.805111596432739,1.0,1.0,1.0,1.0,1000.0
6,0.4879387155639764,0.25914772934762714,0.805111596432739,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.6389286999824065,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
7,0.9974667359985471,0.7275626933153666,1.0653442004088758,1.0,1.0,1.0,1.0,1000.0
7,0.12441004516843039,0.9025100743279326,1.1933349024790243,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.8448053283040315,0.616824352532782,1.0,1.0,1.0,1.0,1000.0
3,0.15986358611163093,0.4614319130365674,1.2469426809904625,1.0,1.0,1.0,1.0,1000.0
5,0.15979462244745482,0.9221786371052529,1.3004478385429663,1.0,1.0,1.0,1.0,1000.0
2,0.46956023978251804,0.6243985654723107,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
2,0.1461463526034574,0.9352298578848319,0.7109212944651223,1.0,1.0,1.0,1.0,1000.0
5,0.1284853215003413,0.5164027680733476,1.1547321885928308,1.0,1.0,1.0,1.0,1000.0
2,0.5916070397317473,0.27227368432786536,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
4,0.2100459318709776,0.5763174277813484,1.2983535817663587,1.0,1.0,1.0,1.0,1000.0
4,0.5916070397317473,0.6243985654723107,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
5,0.5916070397317473,0.6243985654723107,0.5593395237789243,1.0,1.0,1.0,1.0,1000.0
2,0.42699235260723134,0.7275626933153666,1.3959277791118225,1.0,1.0,1.0,1.0,1000.0
10,0.9795695321176093,0.941122676877571,0.8513751084449047,1.0,1.0,1.0,1.0,1000.0
7,0.8333435541241634,0.5752215034791395,1.1547321885928308,1.0,1.0,1.0,1.0,1000.0
5,0.9655964357038952,0.701516694367914,1.318429186133668,1.0,1.0,1.0,1.0,1000.0
5,0.1284853215003413,0.5164027680733476,1.497471982839951,1.0,1.0,1.0,1.0,1000.0
10,0.5357725877823983,0.3208970611546872,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.5181186438522141,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
7,0.9974667359985471,0.5126815656122596,1.0653442004088758,1.0,1.0,1.0,1.0,1000.0
8,0.5916070397317473,0.6243985654723107,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
6,0.4046775529572365,0.452963672285163,0.616824352532782,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.27227368432786536,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
6,0.3062880835682372,0.24518854550944763,1.3959277791118225,1.0,1.0,1.0,1.0,1000.0
2,0.42699235260723134,0.5093068000123675,0.9721832703537833,1.0,1.0,1.0,1.0,1000.0
2,0.2100459318709776,0.5763174277813484,1.2983535817663587,1.0,1.0,1.0,1.0,1000.0
4,0.7950840339684485,0.5846459883161054,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
5,0.7613901608265332,0.13318226633336652,0.9393267704676735,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.6876707120878705,0.9721832703537833,1.0,1.0,1.0,1.0,1000.0
5,0.38950850791786673,0.36067662286965574,1.367321653156688,1.0,1.0,1.0,1.0,1000.0
10,0.9664796956692407,0.941122676877571,0.7909242544995155,1.0,1.0,1.0,1.0,1000.0
7,0.5357725877823983,0.3208970611546872,1.3475701011229382,1.0,1.0,1.0,1.0,1000.0
10,0.6826920911697325,0.27227368432786536,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
5,0.1284853215003413,0.13318226633336652,0.9393267704676735,1.0,1.0,1.0,1.0,1000.0
6,0.7613901608265332,0.23761866463508816,0.5181875252933075,1.0,1.0,1.0,1.0,1000.0
6,0.46956023978251804,0.5308099171535522,0.618172487604237,1.0,1.0,1.0,1.0,1000.0
4,0.34867435146371484,0.42024767914661687,0.9721832703537833,1.0,1.0,1.0,1.0,1000.0
6,0.3239861865342494,0.8448053283040315,0.5851410102834403,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.5181186438522141,0.9721832703537833,1.0,1.0,1.0,1.0,1000.0
6,0.2506392712477047,0.8868584368120026,1.4858959739065667,1.0,1.0,1.0,1.0,1000.0
10,0.9664796956692407,0.6876707120878705,1.3708981110964547,1.0,1.0,1.0,1.0,1000.0
4,0.9664796956692407,0.5181186438522141,0.9721832703537833,1.0,1.0,1.0,1.0,1000.0
6,0.38950850791786673,0.23761866463508816,1.1519226015391029,1.0,1.0,1.0,1.0,1000.0
2,0.38950850791786673,0.23761866463508816,1.3004478385429663,1.0,1.0,1.0,1.0,1000.0
2,0.21992927260741565,0.8259871120320911,1.3004478385429663,1.0,1.0,1.0,1.0,1000.0
9,0.7394605372237939,0.10500591161321014,0.6958526718388269,1.0,1.0,1.0,1.0,1000.0
4,0.2641613343786591,0.36067662286965574,1.367321653156688,1.0,1.0,1.0,1.0,1000.0
10,0.3640692282911887,0.27227368432786536,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
5,0.1284853215003413,0.13318226633336652,0.9212209615372278,1.0,1.0,1.0,1.0,1000.0
10,0.8441845111218464,0.3355476207506685,0.8651908247451906,1.0,1.0,1.0,1.0,1000.0
4,0.7190674638127595,0.5181186438522141,1.1350191059162094,1.0,1.0,1.0,1.0,1000.0
3,0.7842267113412623,0.9455715509860912,0.616824352532782,1.0,1.0,1.0,1.0,1000.0
10,0.3640692282911887,0.27227368432786536,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
7,0.1461463526034574,0.5126815656122596,1.0653442004088758,1.0,1.0,1.0,1.0,1000.0
9,0.38950850791786673,0.23761866463508816,1.1519226015391029,1.0,1.0,1.0,1.0,1000.0
6,0.853920066447715,0.8448053283040315,0.616824352532782,1.0,1.0,1.0,1.0,1000.0
5,0.6826920911697325,0.4850532378848077,0.9393267704676735,1.0,1.0,1.0,1.0,1000.0
8,0.9347328517690154,0.2966873177752787,0.5032730267285946,1.0,1.0,1.0,1.0,1000.0
7,0.7074700210895166,0.452963672285163,0.9963904401241285,1.0,1.0,1.0,1.0,1000.0
7,0.2641613343786591,0.4704079995253756,0.513183312500145,1.0,1.0,1.0,1.0,1000.0
6,0.3062880835682372,0.24518854550944763,0.805111596432739,1.0,1.0,1.0,1.0,1000.0
7,0.15979462244745482,0.9221786371052529,1.1350191059162094,1.0,1.0,1.0,1.0,1000.0
10,0.42699235260723134,0.5093068000123675,0.8651908247451906,1.0,1.0,1.0,1.0,1000.0
10,0.8081644445410104,0.6516995598056423,0.8214329555454591,1.0,1.0,1.0,1.0,1000.0
4,0.3250426362713513,0.5846459883161054,0.6589046592362763,1.0,1.0,1.0,1.0,1000.0
4,0.5083928051817583,0.9883336547443045,1.1610076023181115,1.0,1.0,1.0,1.0,1000.0
7,0.5357725877823983,0.16102107568362586,0.6680346963063973,1.0,1.0,1.0,1.0,1000.0
6,0.648762187370722,0.6683504054828353,1.4858959739065667,1.0,1.0,1.0,1.0,1000.0
